Date,Open,High,Low,Close,Body,Upper Wick,Lower Wick,,Gap,Inside Bar,% Change,,Volume,OBV,Vol SMA(20),,True Range,ATR(14),Hist Vol,BB Upper,BB Middle,BB Lower,,Avg Price,Avg Delta,ROC(5),,SMA(20),SMA(50),SMA(200),EMA(9),EMA(12),EMA(20),EMA(26),EMA(50),EMA(200),,MACD,Signal,MACD Hist,,R3,R2,R1,S1,S2,S3,,Kelt Upper,Kelt Mid,Kelt Lower,,Avg Up,Avg Down,RSI(9),StochRSI %K,StochRSI %D,,Avg Up 14,Avg Down 14,RSI(14),RSI Trend,,Williams %R,CCI,Momentum(10),,Plus DM,Minus DM,Plus DM14,Minus DM14,Plus DI14,Minus DI14,DX,ADX,,Tenkan,Kijun,Senkou A,Senkou B,Chikou,Senkou A+26,Senkou B+26
2026-03-16,1.1424,1.1525,1.1414,1.1506,0.0082,0.0019,0.001,,0.0008,1,0.79,,154221,524475,172384,,111,83,6.85,1.1921,1.1679,1.1437,,1.1482,30,-1.13,,1.1679,1.1741,1.1674,1.1563,1.1591,1.1644,1.167,1.1706,1.164,,-0.0079,-0.0053,-0.0026,,1.166,1.1605,1.1549,1.1438,1.1383,1.1327,,1.181,1.1644,1.1478,,16,31.4,33.76,98.93,32.98,,15.3,28,35.33,↑,,-77.27,-121.49,-0.0184,,0,0,99.61,411.97,120.01,496.35,61,35,,1.1539,1.167,1.1605,1.1747,1.1506,1.1605,1.1747
2026-03-17,1.1506,1.1547,1.1466,1.154,0.0034,0.0007,0.004,,0,0,0.3,,125911,650386,172766,,81,83,7,1.1899,1.1664,1.1428,,1.1518,36,-0.59,,1.1664,1.1738,1.1675,1.1558,1.1583,1.1634,1.166,1.1699,1.1639,,-0.0077,-0.0058,-0.0019,,1.165,1.161,1.1569,1.1488,1.1448,1.1407,,1.18,1.1634,1.1468,,18,27.9,39.22,100,66.31,,16.6,26,38.97,↓,,-69.14,-90.85,-0.0072,,22,0,114.5,382.54,137.95,460.89,54,36,,1.1539,1.167,1.1605,1.1747,1.154,1.1605,1.1747
2026-03-18,1.1538,1.1555,1.145,1.1452,-0.0086,0.0017,0.0002,,-0.0002,0,-0.76,,162199,488187,175885,,105,85,7.18,1.1893,1.1647,1.1401,,1.1486,-32,-0.99,,1.1647,1.1733,1.1675,1.1537,1.1563,1.1617,1.1645,1.1689,1.1637,,-0.0082,-0.0063,-0.0019,,1.1626,1.1574,1.1521,1.1416,1.1364,1.1311,,1.1787,1.1617,1.1447,,16,34.6,31.62,67.06,88.66,,15.4,30.4,33.62,↑,,-90.14,-101.98,-0.0183,,0,16,106.32,371.22,125.08,436.73,55,37,,1.1539,1.1669,1.1604,1.1747,1.1452,1.1604,1.1747
2026-03-19,1.1452,1.1616,1.1443,1.1589,0.0137,0.0027,0.0009,,0,0,1.2,,270432,758619,183411,,173,91,8.6,1.1878,1.1638,1.1398,,1.1549,63,0.68,,1.1638,1.1732,1.1675,1.1547,1.1567,1.1614,1.1641,1.1685,1.1637,,-0.0074,-0.0065,-0.0009,,1.1829,1.1743,1.1656,1.1483,1.1397,1.131,,1.1796,1.1614,1.1432,,29.4,30.8,48.84,100,89.02,,24.1,28.2,46.08,↓,,-53.77,-57.68,-0.002,,61,0,159.73,344.7,175.53,378.79,37,37,,1.1539,1.1651,1.1595,1.1747,1.1589,1.1595,1.1747
2026-03-20,1.1589,1.1595,1.1525,1.1571,-0.0018,0.0006,0.0046,,0,1,-0.16,,186940,571679,184251,,70,90,8.58,1.1859,1.1627,1.1395,,1.1564,15,1.36,,1.1627,1.173,1.1676,1.1552,1.1568,1.161,1.1636,1.1681,1.1636,,-0.0068,-0.0066,-0.0002,,1.1672,1.1637,1.1602,1.1532,1.1497,1.1462,,1.179,1.161,1.143,,26.1,29.4,47.03,94.46,87.17,,22.4,27.5,44.89,↑,,-45.95,-44.64,-0.0046,,0,0,148.32,320.08,164.8,355.64,37,37,,1.1539,1.1648,1.1593,1.1747,1.1571,1.1593,1.1747
2026-03-23,1.1538,1.164,1.1485,1.1611,0.0073,0.0029,0.0053,,-0.0033,0,0.35,,386420,958099,197103,,155,95,8.71,1.1839,1.1618,1.1398,,1.1579,15,0.91,,1.1618,1.1729,1.1676,1.1564,1.1575,1.161,1.1634,1.1678,1.1636,,-0.0059,-0.0065,0.0006,,1.1827,1.175,1.1672,1.1517,1.144,1.1362,,1.18,1.161,1.142,,27.6,26.1,51.4,100,98.15,,23.7,25.5,48.17,↓,,-21.88,-29.39,-0.0026,,45,0,182.73,297.22,192.35,312.86,24,36,,1.1529,1.1642,1.1586,1.1747,1.1611,1.1586,1.1747
2026-03-24,1.1614,1.1628,1.1557,1.1608,-0.0006,0.0014,0.0051,,0.0003,1,-0.03,,262970,695129,204924,,71,93,8.71,1.1819,1.161,1.1401,,1.1598,19,0.59,,1.161,1.1729,1.1676,1.1573,1.158,1.161,1.1632,1.1675,1.1636,,-0.0052,-0.0062,0.001,,1.1709,1.1673,1.1638,1.1567,1.1532,1.1496,,1.1796,1.161,1.1424,,24.5,23.5,51.04,98.98,97.81,,22,23.9,47.93,↑,,-23.05,-8.24,0,,0,0,169.68,275.99,182.45,296.76,24,35,,1.1526,1.1635,1.1581,1.1747,1.1608,1.1581,1.1747
2026-03-25,1.1606,1.1631,1.1555,1.1559,-0.0047,0.0025,0.0004,,-0.0002,0,-0.42,,187723,507406,208957,,76,92,8.68,1.1786,1.1598,1.1409,,1.1582,-16,0.93,,1.1598,1.1727,1.1676,1.157,1.1577,1.1605,1.1627,1.167,1.1635,,-0.005,-0.006,0.001,,1.1684,1.1646,1.1608,1.1532,1.1494,1.1456,,1.1789,1.1605,1.1421,,21.8,26.3,45.32,82.75,93.91,,20.4,25.7,44.25,↓,,-42.19,-15.22,-0.0008,,3,0,160.56,256.28,174.52,278.57,23,34,,1.1526,1.1635,1.1581,1.1747,1.1559,1.1581,1.1747
2026-03-26,1.1559,1.1572,1.152,1.1529,-0.003,0.0013,0.0009,,0,0,-0.26,,154517,352889,211133,,52,89,8.7,1.1751,1.1584,1.1418,,1.154,-42,-0.52,,1.1584,1.1725,1.1677,1.1562,1.157,1.1598,1.162,1.1664,1.1634,,-0.005,-0.0058,0.0008,,1.1613,1.1587,1.1561,1.1509,1.1483,1.1457,,1.1776,1.1598,1.142,,19.4,26.7,42.08,52.88,78.2,,18.9,26,42.09,↑,,-53.91,-52.01,0.0018,,0,35,149.09,272.97,167.52,306.71,29,34,,1.1527,1.1623,1.1575,1.1747,1.1529,1.1575,1.1747
2026-03-27,1.1532,1.1548,1.1502,1.1511,-0.0021,0.0016,0.0009,,0.0003,0,-0.16,,144638,208251,212640,,46,86,8.64,1.1699,1.1569,1.1439,,1.152,-20,-0.52,,1.1569,1.1724,1.1677,1.1552,1.1561,1.159,1.1612,1.1658,1.1633,,-0.0051,-0.0057,0.0006,,1.1585,1.1562,1.1539,1.1493,1.147,1.1447,,1.1762,1.159,1.1418,,17.2,25.7,40.09,42.82,59.48,,17.6,25.4,40.93,↓,,-60.94,-67.82,0.0095,,0,18,138.44,271.47,160.98,315.66,32,34,,1.1542,1.1623,1.1583,1.1747,1.1511,1.1583,1.1747
2026-03-30,1.1503,1.1521,1.1443,1.1462,-0.0041,0.0018,0.0019,,-0.0008,0,-0.43,,150773,57478,210161,,78,85,7.97,1.1683,1.1558,1.1432,,1.1475,-45,-1.28,,1.1558,1.172,1.1677,1.1534,1.1546,1.1578,1.1601,1.165,1.1631,,-0.0055,-0.0057,0.0002,,1.1586,1.1547,1.1508,1.143,1.1391,1.1352,,1.1748,1.1578,1.1408,,15.3,28.3,35.09,17.54,37.75,,16.3,27.1,37.56,↑,,-78.3,-119.4,-0.0044,,0,59,128.55,311.08,151.24,365.98,42,35,,1.1542,1.1623,1.1583,1.1747,1.1462,1.1583,1.1747
2026-03-31,1.1459,1.1563,1.1447,1.1553,0.0094,0.001,0.0012,,-0.0003,0,0.79,,225760,283238,208488,,116,87,8.26,1.1678,1.1555,1.1431,,1.1521,46,-0.47,,1.1555,1.1716,1.1677,1.1538,1.1547,1.1576,1.1597,1.1646,1.163,,-0.005,-0.0056,0.0006,,1.1711,1.1653,1.1595,1.1479,1.1421,1.1363,,1.175,1.1576,1.1402,,23.7,25.2,48.47,82.04,47.47,,21.6,25.2,46.15,↓,,-37.99,-46.31,0.0013,,42,0,161.37,288.86,185.48,332.02,28,35,,1.1542,1.162,1.1581,1.1747,1.1553,1.1581,1.1747
2026-04-01,1.1554,1.1627,1.1553,1.1591,0.0037,0.0036,0.0001,,0.0001,0,0.33,,197189,480427,208320,,74,86,8.32,1.1671,1.1552,1.1433,,1.159,69,0.28,,1.1552,1.1714,1.1677,1.1549,1.1554,1.1577,1.1597,1.1644,1.163,,-0.0043,-0.0053,0.001,,1.1702,1.1665,1.1628,1.1554,1.1517,1.148,,1.1749,1.1577,1.1405,,25.3,22.4,53.04,100,66.53,,22.8,23.4,49.35,↑,,-21.4,63.42,0.0139,,64,0,213.84,268.23,248.65,311.9,11,33,,1.1542,1.162,1.1581,1.1747,1.1591,1.1581,1.1747
2026-04-02,1.1589,1.1606,1.1509,1.154,-0.0049,0.0017,0.0031,,-0.0002,0,-0.44,,211237,269190,207203,,97,87,8.43,1.1665,1.1549,1.1433,,1.1552,-38,0.1,,1.1549,1.171,1.1676,1.1547,1.1552,1.1573,1.1593,1.164,1.1629,,-0.0041,-0.0051,0.001,,1.1691,1.1643,1.1594,1.1497,1.1449,1.14,,1.1747,1.1573,1.1399,,22.5,25.6,46.78,65.13,82.39,,21.2,25.4,45.49,↓,,-44.25,7.26,-0.0049,,0,44,198.57,293.07,228.24,336.86,19,32,,1.1542,1.162,1.1581,1.1747,1.154,1.1581,1.1747
2026-04-03,1.1539,1.1549,1.1513,1.1522,-0.0017,0.001,0.0009,,-0.0001,1,-0.16,,52697,216493,198475,,36,83,8.43,1.1656,1.1544,1.1432,,1.1528,-24,0.1,,1.1544,1.1704,1.1676,1.1542,1.1547,1.1568,1.1588,1.1635,1.1628,,-0.0041,-0.0049,0.0008,,1.1579,1.1561,1.1543,1.1507,1.1489,1.1471,,1.1734,1.1568,1.1402,,20,24.8,44.64,53.2,72.78,,19.7,24.9,44.17,↑,,-59.9,-27.64,-0.0049,,0,0,184.39,272.14,222.16,327.88,19,31,,1.1537,1.1619,1.1578,1.1747,1.1522,1.1578,1.1747
2026-04-06,1.1524,1.1572,1.1505,1.1543,0.0019,0.0029,0.0019,,0.0002,0,0.18,,148258,364751,189546,,67,82,8.43,1.1643,1.1539,1.1436,,1.154,12,0.71,,1.1539,1.1697,1.1675,1.1542,1.1546,1.1566,1.1585,1.1631,1.1627,,-0.0039,-0.0047,0.0008,,1.1642,1.1609,1.1575,1.1508,1.1475,1.1441,,1.173,1.1566,1.1402,,20.1,22,47.74,70.47,62.93,,19.8,23.1,46.15,↓,,-49.24,-2.38,-0.0068,,23,0,194.22,252.7,236.85,308.17,13,30,,1.1537,1.1604,1.1571,1.1747,1.1543,1.1571,1.1747
2026-04-07,1.1541,1.1605,1.1524,1.1598,0.0057,0.0007,0.0017,,-0.0002,0,0.48,,183234,547985,187351,,81,82,8.59,1.1642,1.1539,1.1436,,1.1576,36,0.39,,1.1539,1.1688,1.1674,1.1553,1.1554,1.1569,1.1586,1.163,1.1627,,-0.0032,-0.0044,0.0012,,1.1708,1.1668,1.1627,1.1546,1.1506,1.1465,,1.1733,1.1569,1.1405,,24,19.6,55.05,100,74.56,,22.3,21.5,50.91,↑,,-21.32,73.65,-0.001,,33,0,213.35,234.65,260.18,286.16,5,28,,1.1535,1.1559,1.1547,1.1747,1.1598,1.1547,1.1747
2026-04-08,1.1596,1.1722,1.1589,1.1662,0.0066,0.006,0.0007,,-0.0002,0,0.55,,309713,857698,192879,,133,86,8.7,1.1659,1.1544,1.1428,,1.1658,82,0.61,,1.1544,1.1683,1.1674,1.1575,1.1571,1.1578,1.1592,1.1631,1.1627,,-0.0021,-0.0039,0.0018,,1.1859,1.1793,1.1726,1.1593,1.1527,1.146,,1.175,1.1578,1.1406,,28.4,17.4,62.01,100,90.16,,25.3,20,55.85,↓,,-21.51,209.46,0.0103,,117,0,315.11,217.89,366.41,253.36,18,27,,1.1583,1.1567,1.1575,1.1747,1.1662,1.1575,1.1747
2026-04-09,1.1662,1.1723,1.165,1.1699,0.0037,0.0024,0.0012,,0,0,0.32,,139044,996742,191499,,73,85,8.52,1.1686,1.1553,1.1421,,1.1691,33,1.38,,1.1553,1.1677,1.1673,1.16,1.1591,1.159,1.16,1.1634,1.1628,,-0.0009,-0.0033,0.0024,,1.1804,1.1768,1.1731,1.1658,1.1622,1.1585,,1.176,1.159,1.142,,29.4,15.5,65.48,100,100,,26.1,18.6,58.39,↑,,-8.57,214.17,0.017,,1,0,293.6,202.33,345.41,238.04,18,26,,1.1583,1.1567,1.1575,1.173,1.1699,1.1575,1.173
2026-04-10,1.1702,1.174,1.1677,1.1725,0.0023,0.0015,0.0025,,0.0003,0,0.22,,126582,1123324,189023,,63,83,7.82,1.1706,1.1569,1.1432,,1.1714,23,1.76,,1.1569,1.1675,1.1673,1.1625,1.1612,1.1603,1.1609,1.1638,1.1629,,0.0003,-0.0026,0.0029,,1.1814,1.1783,1.1751,1.1688,1.1657,1.1625,,1.1769,1.1603,1.1437,,29,13.8,67.76,100,100,,26.1,17.3,60.14,↓,,-5.05,208.54,0.0214,,17,0,289.63,187.88,348.95,226.36,21,26,,1.1593,1.1576,1.1585,1.1704,1.1725,1.1585,1.1704
2026-04-13,1.1667,1.1766,1.1664,1.1759,0.0092,0.0007,0.0003,,-0.0058,0,0.29,,140983,1264307,188361,,102,84,7.46,1.1738,1.1581,1.1424,,1.173,16,1.87,,1.1581,1.1674,1.1673,1.1652,1.1635,1.1618,1.162,1.1643,1.163,,0.0015,-0.0018,0.0033,,1.1897,1.1846,1.1795,1.1693,1.1642,1.1591,,1.1786,1.1618,1.145,,29.6,12.3,70.64,100,100,,26.7,16.1,62.38,↑,,-2.17,191.47,0.0297,,26,0,294.94,174.46,351.12,207.69,26,26,,1.1636,1.1589,1.1612,1.1693,1.1759,1.1612,1.1693
2026-04-14,1.1758,1.1811,1.1755,1.1796,0.0038,0.0015,0.0003,,-0.0001,0,0.31,,121435,1385742,188137,,56,82,7.47,1.1775,1.1594,1.1413,,1.1787,57,1.71,,1.1594,1.1674,1.1673,1.1681,1.166,1.1635,1.1633,1.1649,1.1632,,0.0027,-0.0009,0.0036,,1.1876,1.1848,1.182,1.1764,1.1736,1.1708,,1.1799,1.1635,1.1471,,30.4,10.9,73.61,100,100,,27.4,15,64.62,↓,,-4.08,205.13,0.0243,,45,0,318.87,162,388.87,197.56,33,27,,1.1658,1.1611,1.1635,1.167,1.1796,1.1635,1.167
2026-04-15,1.1797,1.1808,1.1772,1.1799,0.0002,0.0009,0.0025,,0.0001,1,0.03,,127444,1513186,186399,,36,79,6.73,1.1801,1.1611,1.1422,,1.1793,6,1.17,,1.1611,1.1673,1.1673,1.1705,1.1681,1.1651,1.1645,1.1655,1.1634,,0.0036,0,0.0036,,1.185,1.1832,1.1814,1.1778,1.176,1.1742,,1.1809,1.1651,1.1493,,27.4,9.7,73.85,100,100,,25.7,13.9,64.9,↑,,-3.26,168.51,0.0208,,0,0,296.09,150.43,374.8,190.42,33,27,,1.1658,1.1611,1.1635,1.167,1.1799,1.1635,1.167
2026-04-16,1.18,1.1824,1.1767,1.1783,-0.0017,0.0024,0.0016,,0.0001,0,-0.14,,117692,1395494,178762,,57,77,5.55,1.1825,1.1621,1.1418,,1.1791,-2,0.72,,1.1621,1.1673,1.1674,1.1721,1.1697,1.1664,1.1655,1.166,1.1635,,0.0042,0.0056,-0.0014,,1.1873,1.1845,1.1816,1.1759,1.1731,1.1702,,1.1818,1.1664,1.151,,24.4,10.4,70.11,85.68,95.23,,23.9,14.1,62.89,↓,,-10.76,137.39,0.0243,,16,0,290.94,139.69,377.84,181.42,35,28,,1.1665,1.1618,1.1642,1.167,1.1783,1.1642,1.167
2026-04-17,1.1779,1.1849,1.1761,1.1764,-0.0015,0.007,0.0003,,-0.0004,0,-0.16,,155957,1239537,177213,,88,78,5.56,1.1842,1.1631,1.1419,,1.1791,0,0.33,,1.1631,1.1672,1.1674,1.173,1.1707,1.1674,1.1663,1.1664,1.1636,,0.0044,0.0054,-0.001,,1.191,1.1866,1.1822,1.1734,1.169,1.1646,,1.183,1.1674,1.1518,,21.7,11.4,65.56,55.9,80.53,,22.2,14.5,60.49,↑,,-21.14,116.9,0.0242,,25,0,295.16,129.71,378.41,166.29,39,29,,1.1687,1.163,1.1659,1.167,1.1764,1.1659,1.167
2026-04-20,1.1741,1.179,1.1729,1.1787,0.0046,0.0003,0.0012,,-0.0023,0,0.2,,140702,1380239,164927,,61,77,5.49,1.1861,1.164,1.1418,,1.1769,-22,0.24,,1.164,1.167,1.1674,1.1741,1.1719,1.1685,1.1672,1.1669,1.1638,,0.0047,0.0053,-0.0006,,1.1869,1.1839,1.1808,1.1747,1.1717,1.1686,,1.1839,1.1685,1.1531,,21.8,10.1,68.34,53.46,65.01,,22.3,13.5,62.29,↓,,-18.02,88.64,0.0244,,0,32,274.08,152.45,355.95,197.99,29,29,,1.1719,1.1631,1.1675,1.167,1.1787,1.1675,1.167
2026-04-21,1.1788,1.1791,1.1719,1.1744,-0.0044,0.0003,0.0025,,0.0001,0,-0.36,,162929,1217310,164927,,72,77,5.49,1.1861,1.164,1.1418,,1.1751,-18,-0.13,,1.164,1.167,1.1674,1.1742,1.1723,1.1691,1.1677,1.1672,1.1639,,0.0046,0.0052,-0.0006,,1.1856,1.182,1.1784,1.1712,1.1676,1.164,,1.1845,1.1691,1.1537,,19.4,13.8,58.43,0,36.45,,20.7,15.6,57.02,↑,,-30.52,76.95,0.0201,,0,10,254.5,151.56,330.52,196.83,25,29,,1.1719,1.1631,1.1675,1.167,1.1744,1.1675,1.167
2026-04-22,1.1748,1.1763,1.1703,1.1707,-0.0041,0.0015,0.0004,,0.0004,0,-0.32,,117501,1099809,159925,,60,76,5.7,1.1872,1.1646,1.1421,,1.1724,-27,-0.75,,1.1646,1.1667,1.1675,1.1735,1.1721,1.1693,1.1679,1.1673,1.164,,0.0042,0.005,-0.0008,,1.1806,1.1776,1.1746,1.1686,1.1656,1.1626,,1.1845,1.1693,1.1541,,17.2,16.4,51.19,0,17.82,,19.2,17.1,52.89,↓,,-41.28,51.6,0.0109,,0,16,236.32,156.73,310.95,206.22,20,28,,1.175,1.1646,1.1698,1.167,1.1707,1.1698,1.167
2026-04-23,1.1706,1.1717,1.1669,1.1683,-0.0023,0.0011,0.0014,,-0.0001,0,-0.21,,168095,931714,156414,,48,74,5.59,1.1877,1.1654,1.143,,1.169,-34,-0.98,,1.1654,1.1664,1.1675,1.1725,1.1715,1.1692,1.1679,1.1673,1.164,,0.0036,0.0047,-0.0011,,1.1758,1.1734,1.171,1.1662,1.1638,1.1614,,1.184,1.1692,1.1544,,15.3,17.2,47.08,0,0,,17.8,17.6,50.28,↑,,-48.26,24.4,0.0021,,0,34,219.44,179.54,296.54,242.62,10,27,,1.1757,1.1646,1.1702,1.167,1.1683,1.1702,1.167
2026-04-24,1.1684,1.1724,1.1673,1.1719,0.0035,0.0005,0.0011,,0.0001,0,0.31,,130154,1061868,157093,,51,72,5.55,1.1878,1.1661,1.1445,,1.1705,15,-0.54,,1.1661,1.166,1.1675,1.1724,1.1716,1.1695,1.1682,1.1675,1.1641,,0.0034,0.0044,-0.001,,1.1789,1.1764,1.1738,1.1687,1.1662,1.1636,,1.1839,1.1695,1.1551,,17.6,15.3,53.5,23.98,7.99,,19.1,16.3,53.95,↓,,-37.79,31.26,0.002,,7,0,210.77,166.72,292.74,231.56,12,26,,1.1757,1.1646,1.1702,1.1669,1.1719,1.1702,1.1669
2026-04-27,1.17,1.1755,1.1699,1.1721,0.0021,0.0034,0.0001,,-0.0019,0,0.02,,98006,1159874,156369,,56,71,5.55,1.1878,1.1672,1.1466,,1.1725,20,-0.37,,1.1672,1.1657,1.1676,1.1723,1.1717,1.1697,1.1685,1.1677,1.1642,,0.0032,0.0042,-0.001,,1.1807,1.1779,1.1751,1.1695,1.1667,1.1639,,1.1839,1.1697,1.1555,,15.9,13.6,53.9,25.48,16.49,,17.9,15.1,54.24,↑,,-39.38,41.12,-0.0004,,31,0,226.72,154.81,319.32,218.04,19,26,,1.1759,1.1646,1.1703,1.1651,1.1721,1.1703,1.1651
2026-04-28,1.1722,1.1727,1.1678,1.1713,-0.0009,0.0005,0.0035,,0.0001,0,-0.07,,126149,1033725,153731,,49,69,5.21,1.1868,1.1685,1.1502,,1.1706,-19,-0.63,,1.1685,1.1654,1.1676,1.1721,1.1716,1.1699,1.1687,1.1678,1.1643,,0.0029,0.0039,-0.001,,1.1783,1.1759,1.1734,1.1685,1.1661,1.1636,,1.1837,1.1699,1.1561,,14.1,13,52.03,21.49,23.65,,16.6,14.6,53.21,↓,,-52.31,20.46,-0.0046,,0,21,210.53,164.75,305.12,238.77,12,25,,1.1759,1.1646,1.1703,1.1648,1.1713,1.1703,1.1648
2026-04-29,1.1713,1.1721,1.1661,1.1676,-0.0037,0.0008,0.0015,,0,0,-0.32,,144535,889190,148750,,60,68,4.58,1.1866,1.1693,1.152,,1.1686,-20,-0.58,,1.1693,1.1651,1.1677,1.1712,1.171,1.1697,1.1686,1.1678,1.1643,,0.0024,0.0036,-0.0012,,1.1771,1.1741,1.1711,1.1651,1.1621,1.1591,,1.1833,1.1697,1.1561,,12.5,15.7,44.33,0,15.66,,15.4,16.2,48.73,↑,,-86.93,-4.33,-0.012,,0,17,195.49,169.98,287.49,249.97,7,24,,1.1759,1.1646,1.1703,1.1642,1.1676,1.1703,1.1642
2026-04-30,1.1679,1.1742,1.1655,1.1731,0.0052,0.0011,0.0024,,0.0003,0,0.47,,218545,1107735,146117,,87,69,4.67,1.1864,1.1697,1.153,,1.1709,23,0.21,,1.1697,1.1649,1.1676,1.1716,1.1713,1.17,1.1689,1.168,1.1644,,0.0024,0.0034,-0.001,,1.1851,1.1808,1.1764,1.1677,1.1633,1.159,,1.1838,1.17,1.1562,,17.2,14,55.13,44.98,22.16,,18.2,15,54.82,↓,,-62.77,14.51,-0.0068,,21,0,202.53,157.84,293.52,228.75,12,23,,1.1755,1.1646,1.1701,1.1635,1.1731,1.1701,1.1635
2026-05-01,1.1731,1.1785,1.1716,1.1721,-0.001,0.0054,0.0005,,0,0,-0.09,,141619,966116,146483,,69,69,4.55,1.1857,1.1707,1.1556,,1.1741,32,0.33,,1.1707,1.1648,1.1676,1.1717,1.1714,1.1702,1.1691,1.1682,1.1645,,0.0023,0.0032,-0.0009,,1.1834,1.18,1.1765,1.1696,1.1662,1.1627,,1.184,1.1702,1.1564,,15.3,13.6,52.94,61.06,35.35,,16.9,14.6,53.65,↑,,-65.98,45,-0.0062,,43,0,231.06,146.57,334.87,212.42,22,23,,1.1723,1.1646,1.1685,1.1635,1.1721,1.1685,1.1635
